,adapter,advertised,affordable,air,amazing,amazon,antenna,apple,audio,awesome,backup,bad,bag,bang,basic,batteries,battery,beat,best,better,big,bit,black,bluetooth,bought,box,brand,buck,built,buy,cable,cables,camera,canon,car,card,case,charge,charger,charging,charm,cheap,choice,class,clear,comfortable,compact,computer,connection,convenient,cool,cooler,cord,cost,cover,customer,deal,decent,described,design,device,devices,did,didn,digital,disappointed,does,doesn,don,drive,drives,durable,dvd,ear,easy,effective,exactly,excellent,expected,expensive,external,extra,failed,fan,fantastic,far,fast,features,filter,finally,fine,fit,fits,flash,functional,galaxy,garmin,gb,gets,gift,good,got,gps,great,handy,happy,hard,hd,hdmi,headphones,headset,heavy,high,highly,home,hub,impressed,inch,inexpensive,install,ipad,iphone,ipod,issues,item,job,junk,just,keyboard,kindle,kit,laptop,large,lens,life,light,like,little,logitech,long,look,looking,looks,lot,lots,love,low,mac,macbook,make,makes,media,memory,micro,mini,mm,modem,money,monitor,months,mount,mouse,mp,music,need,needed,needs,new,nexus,nice,nikon,ok,okay,old,outstanding,pay,pc,perfect,perfectly,performance,phone,picture,piece,play,player,pleased,plug,poor,port,portable,power,pretty,price,pro,problem,problems,product,protection,protector,ps,purchase,quality,quick,quiet,quite,radio,range,read,real,really,recommend,recommended,reliable,remote,replacement,review,right,roku,router,samsung,sandisk,say,says,screen,sd,seagate,second,service,set,setup,short,signal,simple,simply,size,slow,small,smart,software,solid,solution,sony,sound,space,speaker,speakers,speed,ssd,stand,stars,storage,streaming,strong,sturdy,stylus,super,support,supposed,sure,switch,tablet,tb,terrible,thing,time,tiny,touch,travel,tripod,tv,unit,update,upgrade,usb,use,used,useful,using,value,ve,video,wall,want,wanted,way,wd,wifi,windows,wireless,wish,wonderful,work,worked,working,works,worth,wow,wrong,year,years
20,0,8,1,4,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,2,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,1,3,0,0,15,5,1,0,0,0,0,0,0,1,1,2,6,3,0,0,0,0,1,0,0,0,26,0,1,8,2,0,0,0,0,0,0,0,18,1,0,42,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,6,0,0,0,6,0,0,0,1,7,1,0,0,1,2,2,0,0,6,1,0,7,0,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,0,1,0,3,0,4,0,0,0,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,1,18,1,0,0,0,5,0,0,2,0,0,2,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,2,1,1,1,1,2,0,0,1,1,0,0,0,0,0,0,0,11,0,0,31,6,1,0,0,0
21,1,4,1,0,0,2,0,0,7,3,0,7,0,0,0,0,0,1,2,2,0,2,1,0,1,0,0,0,0,5,3,0,0,0,1,0,1,0,0,0,1,9,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,2,1,1,1,2,1,0,4,31,2,2,0,0,0,0,0,1,2,3,3,7,0,0,0,0,0,1,1,0,0,0,0,6,1,0,0,1,0,0,0,2,0,46,2,0,62,4,0,0,0,0,1,0,1,4,0,0,0,0,0,5,0,3,1,1,1,10,17,0,3,0,1,0,1,0,0,0,0,1,3,0,1,0,2,0,0,0,4,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,4,1,0,6,0,2,2,1,0,0,0,20,5,0,1,2,0,0,0,0,2,2,2,0,0,1,21,0,2,4,17,0,0,0,1,22,0,0,0,0,0,1,2,2,0,1,1,0,0,1,3,0,0,0,0,4,1,1,0,0,1,0,0,0,0,1,7,0,1,0,1,0,0,0,2,0,5,0,10,1,0,0,0,4,0,0,0,2,0,2,0,5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,1,2,1,0,0,0,1,0,0,0,1,1,1,0,8,6,2,91,3,0,4,0,1
22,0,8,0,0,0,9,0,0,0,3,0,2,0,0,1,0,0,0,3,1,2,0,0,0,0,1,3,0,1,7,155,62,0,0,0,0,0,0,0,0,2,8,1,0,0,0,0,0,2,1,0,0,3,0,1,0,1,2,5,2,0,0,1,0,0,0,13,0,1,0,0,2,0,0,5,0,7,21,11,0,0,0,0,0,1,0,4,0,0,1,6,1,0,0,0,0,0,0,1,0,74,4,0,113,1,0,1,0,1,0,0,3,7,1,4,0,0,0,0,0,0,0,0,0,3,9,2,10,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,3,3,0,0,1,2,0,0,0,0,0,1,1,0,1,0,0,0,0,1,4,2,0,0,23,0,1,0,0,1,0,0,7,3,1,0,1,0,0,0,1,2,0,0,0,0,1,44,0,0,1,22,0,0,0,2,46,1,0,0,0,0,0,0,1,0,1,2,0,1,1,9,0,1,0,0,4,3,0,0,0,0,1,0,0,3,0,0,0,1,1,0,0,0,5,1,0,0,0,0,0,1,0,0,4,0,0,2,2,0,2,0,4,3,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,7,0,1,0,2,1,2,0,0,0,1,0,1,9,9,1,61,2,0,2,0,0
23,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,34,0,1,1,6,3,2,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,1,39,0,0,33,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2,0,0,13,0,3,1,0,0,1,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,16,2,0,0,1,11,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,30,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,4,1,0,3,1,0,0,0,0
24,0,1,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,5,55,3,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,10,3,0,0,0,0,0,0,0,0,2,7,4,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,29,0,0,46,1,0,0,5,0,0,0,4,6,0,0,0,0,0,2,0,0,0,0,1,0,3,0,8,0,0,0,3,0,0,0,0,4,1,0,0,0,1,0,0,0,2,0,0,1,2,1,0,0,0,0,0,0,1,12,0,0,0,0,0,0,1,2,0,0,5,0,2,0,1,0,1,3,7,1,1,0,1,0,2,0,0,2,3,0,0,0,0,18,0,0,0,15,0,0,0,2,19,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,2,0,6,0,0,1,2,0,0,0,0,0,0,6,2,0,32,1,1,1,0,0
25,1,6,0,0,4,0,0,2,0,2,0,4,0,1,2,0,0,0,9,2,1,1,0,0,1,2,0,1,2,9,0,1,0,1,0,0,0,10,3,5,2,4,0,0,0,0,4,6,1,2,0,0,0,1,0,0,0,1,1,1,4,8,2,1,0,0,11,7,2,1,1,0,0,0,7,0,1,16,4,0,4,1,2,1,0,2,7,2,0,2,14,0,0,0,1,0,0,0,1,0,41,0,0,74,0,3,1,0,0,0,0,2,6,0,0,111,0,0,1,0,6,1,1,6,2,1,2,8,2,0,0,2,1,0,0,1,10,10,1,1,1,1,3,0,0,1,2,5,3,0,0,0,0,0,2,0,0,1,0,3,0,1,0,0,6,2,0,1,0,13,1,3,1,3,1,0,1,8,5,3,1,0,2,0,0,1,2,0,22,0,18,0,4,3,4,9,22,0,0,0,0,1,1,0,0,0,0,0,2,3,0,0,4,0,1,3,1,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,2,1,2,0,4,0,0,6,1,0,0,0,0,0,6,0,0,3,1,0,1,0,0,0,0,4,0,0,0,0,0,1,2,0,0,0,0,1,3,0,0,82,8,2,4,1,1,4,0,1,0,0,2,0,0,2,1,1,0,16,7,4,83,1,1,0,2,7
26,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0,1,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,3,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,2,12,1,1,0,0,0,0,0,4,0,1,5,3,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,31,1,0,36,4,0,1,0,0,0,0,1,0,0,2,0,0,0,1,4,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,1,1,4,0,1,0,1,2,0,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,3,1,0,0,5,0,0,1,1,0,0,0,3,0,0,0,0,2,0,0,0,3,1,0,0,1,1,11,0,2,1,17,10,28,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,3,1,2,0,0,15,0,0,1,0,0,0,0,1,1,1,0,4,20,1,0,1,1,0
27,0,4,0,0,2,0,0,0,0,5,0,1,10,0,0,0,0,0,4,8,3,0,1,0,3,0,1,0,1,9,0,0,14,1,0,0,0,0,0,0,0,3,1,0,1,0,10,0,0,5,5,0,0,0,0,0,1,0,1,0,3,1,2,0,1,0,15,2,4,0,0,1,0,0,17,7,1,5,1,3,0,1,0,0,2,0,0,0,1,1,2,0,0,0,2,0,0,0,1,2,29,1,0,74,17,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,12,0,9,0,0,3,0,0,62,0,2,3,9,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,6,1,0,0,18,20,2,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,6,0,3,6,0,1,0,24,0,0,0,2,3,2,0,0,0,0,1,0,6,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,0,0,1,2,0,0,2,0,0,0,0,0,3,0,0,0,0,0,3,0,2,1,0,0,0,1,4,4,0,0,2,0,0,0,1,0,0,20,1,9,0,0,0,0,0,1,0,6,0,0,0,0,0,0,3,0,0,56,2,1,0,0,0
28,0,3,3,0,2,2,0,0,0,4,0,1,0,1,3,0,0,0,10,6,1,1,0,0,1,5,0,1,4,4,3,2,0,0,0,0,1,0,1,0,1,6,1,0,0,0,6,1,1,0,0,0,1,0,0,0,3,0,0,2,3,0,2,1,0,1,13,0,1,0,0,1,0,0,11,1,7,20,7,1,0,1,1,3,3,3,20,2,0,0,8,1,0,0,1,0,0,2,2,0,47,1,0,112,0,1,1,0,0,0,0,1,6,1,14,3,0,0,4,5,0,0,0,2,4,10,0,21,0,0,0,0,0,0,1,0,4,20,0,1,0,0,0,3,0,11,1,0,0,0,2,0,0,0,0,0,0,4,0,2,2,0,0,0,7,7,0,1,0,14,0,1,1,0,1,0,0,18,4,3,0,1,4,15,0,1,15,1,26,0,5,1,18,2,5,3,31,0,0,0,0,12,2,1,0,0,0,1,0,2,0,1,20,0,0,2,3,0,6,0,0,1,1,0,0,0,0,1,3,5,0,0,14,0,1,0,10,0,2,25,2,0,0,0,0,0,4,0,0,4,0,0,1,5,0,0,1,3,0,155,0,0,1,2,3,0,0,0,0,1,7,0,3,0,8,4,1,1,4,1,0,0,2,2,0,0,0,1,2,0,0,9,5,7,84,2,0,2,4,2
29,0,0,1,1,7,0,0,0,0,2,0,2,0,1,1,0,0,1,15,2,2,2,0,0,1,0,0,1,3,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,9,0,0,0,0,2,0,0,2,0,0,5,5,0,0,0,0,0,3,0,1,0,0,6,0,0,0,1,1,0,0,0,10,1,0,0,0,0,1,1,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,49,0,0,51,1,3,2,0,0,51,1,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,3,0,2,0,0,2,0,0,1,3,1,0,4,1,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,1,0,0,2,0,0,8,0,8,1,3,0,5,0,4,0,1,0,2,0,0,1,0,1,1,0,8,0,1,35,2,0,0,6,0,0,0,1,12,0,0,3,2,0,1,1,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,1,53,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,13,1,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,1,2,1,1,2
30,1,0,1,0,13,0,0,0,12,13,0,3,0,4,0,0,0,3,14,13,1,1,0,0,1,0,0,4,0,4,0,0,0,0,0,0,1,0,0,0,0,3,1,0,4,22,0,0,0,0,0,0,4,1,0,1,6,2,0,3,0,0,1,0,0,0,0,0,0,0,0,2,0,4,0,0,2,25,2,2,0,0,0,0,6,4,0,0,0,1,2,6,1,0,1,1,0,0,0,2,68,0,0,125,0,1,0,1,0,100,3,2,5,0,3,0,3,0,2,0,0,0,0,1,1,0,0,6,0,1,0,0,1,0,0,1,10,5,0,5,1,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,10,7,2,0,0,0,3,2,1,2,0,0,34,0,3,1,2,3,1,0,4,0,1,3,0,1,0,0,2,0,3,0,0,0,5,59,1,0,0,8,0,0,0,2,38,1,1,1,0,4,0,0,12,0,0,0,0,0,2,2,1,0,0,0,1,1,0,0,0,1,1,8,0,0,0,2,0,0,0,3,0,0,3,0,2,94,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,22,3,0,0,0,2,1,0,0,0,0,0,3,4,0,1,4,5,4,1,3,0
31,0,0,3,0,40,1,0,0,0,35,0,8,8,21,4,0,0,10,77,18,4,0,0,0,2,1,0,19,5,41,0,0,22,63,0,0,0,0,0,0,0,47,2,0,6,0,0,0,0,0,2,0,0,5,0,0,4,3,0,0,0,0,3,1,5,1,1,4,6,0,0,0,0,1,1,2,5,47,6,1,0,0,0,0,24,7,22,0,0,1,1,0,0,2,0,0,0,0,2,1,110,5,0,313,0,5,2,0,0,0,0,0,4,1,0,0,2,0,14,0,0,0,0,0,0,1,1,21,0,0,8,0,0,541,1,21,17,24,0,2,0,3,1,1,2,57,26,0,0,2,9,0,0,0,0,46,0,50,0,0,1,0,0,0,8,1,2,5,0,38,0,7,2,0,4,10,0,16,1,7,0,4,4,0,0,0,0,2,0,0,0,3,163,2,1,1,8,0,0,0,4,45,0,0,1,0,1,2,3,8,2,1,0,0,1,4,5,0,0,0,0,4,1,0,0,0,3,0,0,0,1,0,6,3,1,2,8,0,0,4,0,0,0,0,0,0,3,0,0,5,0,0,1,0,0,10,0,0,1,0,0,0,3,2,5,0,0,0,1,0,1,0,1,0,13,3,2,2,59,5,7,0,2,3,3,0,0,0,0,3,7,3,1,2,16,11,13,9,0,5
32,0,0,0,0,1,0,0,0,2,3,0,8,0,1,1,0,0,1,11,0,2,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,11,0,0,0,0,0,0,0,4,0,0,0,7,0,5,0,0,1,1,0,0,3,2,4,0,0,6,0,12,0,1,1,6,2,0,0,0,0,0,2,1,1,0,0,1,2,9,0,0,1,0,0,0,1,1,45,0,0,55,0,1,1,0,0,57,1,0,1,1,0,0,0,0,2,0,0,0,2,1,0,2,0,4,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,2,0,9,2,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,1,0,2,2,0,0,9,0,3,4,1,2,3,0,9,0,1,0,0,0,0,1,0,0,4,0,1,0,6,19,0,0,0,11,0,0,0,2,10,0,0,0,0,1,0,0,2,0,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,2,0,3,0,1,1,0,0,0,13,19,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,4,1,0,7,3,0,0,0,0,3,0,0,0,0,2,0,6,2,4,3,0,0,0,2,3
33,0,6,0,0,1,0,0,0,0,6,0,1,1,0,0,0,2,1,4,6,2,1,0,0,3,1,0,1,0,9,2,0,16,0,0,0,1,0,0,0,3,5,1,0,0,0,2,0,0,4,1,0,0,0,0,0,0,1,2,0,2,0,0,2,4,1,31,1,2,0,0,0,0,0,11,4,2,7,5,1,0,0,0,0,1,2,1,0,0,2,7,0,0,0,1,0,0,0,0,0,32,2,0,107,18,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,6,3,1,10,0,0,1,0,0,0,0,1,10,20,0,3,1,0,0,3,0,6,1,0,0,2,1,0,0,0,0,0,0,6,0,0,0,0,0,0,4,1,2,1,0,13,79,3,2,2,0,0,0,17,6,2,0,4,4,0,0,0,0,2,0,0,0,4,6,0,1,0,18,0,0,0,1,3,0,0,2,0,6,0,0,5,0,2,2,101,3,3,3,0,0,0,0,2,5,0,0,0,1,0,1,0,5,0,9,0,0,1,16,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3,0,7,1,0,0,0,0,1,3,4,0,0,3,0,1,0,0,0,14,2,11,0,2,1,0,0,4,0,5,0,0,0,34,3,1,12,4,3,110,4,0,1,1,0
34,0,0,2,0,10,2,0,0,0,10,0,3,0,2,0,0,0,0,20,2,0,0,0,0,2,0,0,2,0,2,0,0,2,13,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,55,0,1,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,127,0,2,1,1,0,0,1,1,0,1,0,19,0,0,0,0,1,0,0,0,0,10,0,3,0,0,0,0,0,0,3,0,0,1,0,7,0,0,0,0,2,0,0,7,0,4,0,0,1,0,0,2,0,0,0,0,0,2,12,0,0,0,1,0,0,0,1,10,1,0,0,0,1,0,1,4,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,0,6,1,0,0,2,0,0,0,0,0,0,1,8,2,0,0,1,3,8,0,1,0
35,19,5,1,5,0,0,0,1,0,5,0,2,0,0,0,0,0,0,1,0,0,8,0,0,3,1,1,0,1,2,10,0,0,0,0,1,0,0,0,0,2,4,0,0,0,0,0,3,2,0,0,0,1,1,0,0,0,3,4,0,3,0,9,8,1,0,14,4,0,0,0,0,0,0,12,2,5,6,1,0,0,1,1,1,0,4,2,0,0,3,6,1,0,0,1,0,1,0,1,0,18,4,1,60,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,6,2,5,0,6,4,0,1,2,0,0,0,2,2,3,0,0,1,0,1,0,0,0,0,4,6,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0,5,2,1,1,0,6,0,0,2,4,0,0,1,13,15,1,0,1,0,2,0,0,3,0,8,0,0,0,7,2,1,0,13,0,0,6,1,3,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,1,1,0,0,1,5,0,0,0,0,0,2,0,0,36,7,3,2,1,1,0,0,0,1,0,2,0,0,18,0,0,0,29,15,1,122,1,0,1,2,0
36,1,3,1,0,2,1,2,0,0,3,0,5,0,0,3,0,0,0,10,6,1,1,0,0,2,5,0,0,1,10,1,1,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,2,1,0,1,0,0,0,0,2,3,6,0,0,2,1,3,2,0,0,4,2,8,0,0,0,0,0,31,1,1,22,1,1,0,1,2,0,2,3,7,5,0,3,5,0,0,0,0,0,0,0,1,0,44,6,0,75,0,2,0,0,0,0,0,2,4,0,5,0,0,0,1,10,0,0,0,2,3,2,8,6,0,0,0,2,1,0,0,0,3,3,0,0,0,0,0,1,0,0,0,5,0,1,1,0,1,0,0,0,0,3,0,1,0,0,0,1,2,0,3,3,0,11,0,4,1,3,2,0,1,1,0,11,0,0,1,1,0,1,0,2,0,0,2,1,6,0,1,8,31,0,0,0,0,2,2,0,1,0,13,0,1,4,1,0,5,0,0,5,4,0,93,0,0,0,0,0,0,0,2,1,14,26,0,4,7,3,0,2,1,0,1,6,1,0,0,0,0,0,5,0,1,8,0,2,5,0,0,1,8,0,1,2,0,0,5,2,6,0,0,0,0,0,1,2,2,0,5,1,0,0,3,5,2,1,1,1,1,0,1,1,34,0,1,10,8,8,55,3,1,0,1,5
37,0,4,0,0,0,1,0,0,3,5,0,3,0,0,7,0,0,5,18,8,1,2,0,2,7,5,0,0,1,6,2,0,0,0,1,0,0,0,0,0,1,13,1,0,8,16,0,3,0,1,0,0,2,6,0,0,4,6,2,3,2,0,1,2,0,1,14,6,4,0,0,2,0,2,2,3,5,20,7,4,0,0,0,0,5,6,1,0,0,7,9,14,4,0,1,0,0,0,0,1,100,2,0,168,2,1,2,0,0,0,143,1,2,0,5,0,0,0,10,0,0,2,0,0,4,6,1,6,0,0,0,0,0,0,1,0,5,5,0,9,2,2,1,2,0,9,10,0,0,1,2,0,0,0,0,5,0,14,0,4,0,0,0,0,4,3,2,0,0,16,0,6,2,0,3,5,1,9,1,2,44,0,2,0,0,1,5,10,0,1,0,3,51,0,0,2,23,0,0,0,2,31,0,0,2,0,0,0,1,5,1,0,1,0,0,2,1,0,0,0,0,1,1,0,0,0,3,0,9,1,0,0,12,1,1,1,1,0,0,6,0,0,41,0,0,0,0,0,1,7,0,0,0,1,0,0,0,2,3,1,0,0,0,1,6,1,0,0,0,0,0,0,1,0,27,7,1,4,28,3,0,0,0,2,1,0,0,0,1,0,0,11,5,2,106,7,1,2,3,5
38,1,1,1,2,1,1,0,0,1,5,0,1,0,3,0,0,0,1,33,9,4,1,1,0,0,0,0,3,0,7,1,0,0,0,0,0,5,0,0,0,0,4,2,3,1,11,1,0,0,1,0,0,1,3,0,1,0,1,0,0,0,2,0,1,0,0,1,2,1,0,0,1,0,5,0,0,0,26,2,0,0,0,0,0,5,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,50,1,0,74,0,4,2,0,0,85,1,0,1,2,1,0,1,0,0,0,0,2,9,0,0,0,0,5,0,0,0,1,0,0,0,5,4,1,0,0,0,2,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,1,0,1,0,11,0,2,1,1,2,0,0,7,0,2,0,0,0,0,0,1,0,1,0,24,0,1,35,2,0,0,3,0,0,0,1,20,0,1,0,1,2,0,1,6,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,4,1,2,0,0,0,0,0,2,0,5,0,0,0,0,1,64,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,1,0,0,0,1,0,1,0,0,5,0,0,0,0,2,0,4,1,1,0,17,4,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,8,0,0,5
39,1,0,0,0,2,0,0,0,0,1,0,5,0,0,2,0,0,0,5,4,0,0,0,0,1,1,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,1,0,2,1,5,0,0,1,1,0,1,0,2,3,2,7,0,0,0,0,0,19,0,0,8,0,0,0,0,0,1,0,5,0,5,0,0,8,0,1,0,0,0,0,0,1,0,21,3,0,34,0,1,1,0,0,0,0,1,0,0,4,0,0,0,1,9,0,1,0,3,0,2,5,5,0,0,0,0,0,0,2,0,2,4,0,1,0,0,2,1,1,1,2,3,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,0,0,3,0,2,0,0,1,1,0,5,1,4,0,0,2,1,0,1,2,3,2,0,1,3,8,0,0,9,11,0,0,1,0,1,1,0,0,0,5,0,1,0,1,0,3,0,0,2,3,0,57,0,0,0,0,0,0,0,2,2,6,7,0,3,2,1,0,0,3,0,2,8,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,6,0,0,1,0,0,3,0,3,0,0,0,0,0,3,0,1,0,6,1,0,0,2,1,0,0,0,0,1,0,0,0,19,0,0,7,6,7,24,0,0,0,3,8
40,7,2,1,0,4,0,0,1,0,8,0,5,0,1,0,0,0,1,5,1,6,0,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,1,0,0,0,0,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,22,0,0,57,0,0,0,0,0,0,0,3,1,1,0,0,2,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,4,2,0,3,0,2,0,1,0,2,0,0,0,2,0,0,0,0,0,2,0,5,0,0,1,0,0,0,1,2,1,2,0,9,0,2,0,0,5,3,0,4,0,2,0,0,0,0,0,0,0,1,0,0,2,1,23,0,0,0,9,0,0,0,0,9,0,0,0,0,2,1,1,3,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,2,0,0,0,1,0,1,0,0,0,12,0,0,0,0,0,1,1,1,0,17,0,0,0,0,1,2,0,0,0,0,1,2,2,0,0,3,2,6,0,0,0
